id,batting_average,batting_strike_rate,batting_100s_normalized,batting_50s_normalized,batting_6s_normalized,batting_4s_normalized,batting_highest_score,batting_not_outs_normalized,bowling_average,bowling_strike_rate,bowling_economy,bowling_maidens_normalized,identifier
302845,38.77,157.95,0.0263157894736842,0.2631578947368421,1.947368421052632,2.210526315789474,0.0,0.1842105263157894,0.0,0.0,0.0,0.0,a82eb3fb
420419,16.0,146.31,0.0,0.0967741935483871,0.5483870967741935,2.193548387096774,78.0,0.0,0.0,0.0,0.0,0.0,881b3f8e
1283127,13.83,118.57,0.0,0.0,0.3333333333333333,1.8333333333333333,36.0,0.0,0.0,0.0,16.0,0.0,1ab8beda
8845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a15aaa7f
4292,10.33,93.93,0.0,0.0,0.3333333333333333,1.0,17.0,0.0,0.0,0.0,0.0,0.0,d2d4bb0a
1333968,5.0,62.5,0.0,0.0,0.0,0.25,8.0,0.25,12.11,9.3,7.78,0.0,1c8ada57
1287084,0.66,25.0,0.0,0.0,0.0,0.0,0.0,0.25,19.66,16.3,7.22,0.0,5470418a
348095,16.0,94.11,0.0,0.0,0.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,18.0,12.0,9.0,0.0,95d3c4a6
235519,10.75,91.48,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.4285714285714285,30.66,26.5,6.94,0.0188679245283018,4b2d6789
307231,8.11,76.04,0.0,0.0,0.0,0.9,29.0,0.1,0.0,0.0,0.0,0.0,c7537f8a
379145,2.0,34.78,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,20.8,17.5,7.11,0.0047528517110266,a03bba42
1093648,8.5,68.0,0.0,0.0,0.0,1.0,11.0,0.0,65.0,36.0,10.83,0.0,e454c356
713811,18.25,97.33,0.0,0.0,0.125,2.125,44.0,0.0,0.0,0.0,0.0,0.0,4e1b4323
459257,4.0,72.72,0.0,0.0,0.25,0.0,7.0,0.5,31.16,22.3,8.37,0.0225225225225225,245c97cb
595978,24.83,183.95,0.0,0.1428571428571428,1.5714285714285714,1.4285714285714286,72.0,0.1428571428571428,0.0,0.0,20.0,0.0,85b3fab2
1333978,7.0,90.32,0.0,0.0,0.2,0.2,18.0,0.2,17.42,15.4,6.77,0.0,039cabd9
55805,28.77,100.77,0.0,0.0,0.1333333333333333,1.2666666666666666,0.0,0.4,0.0,0.0,10.25,0.0,75de770f
217528,20.16,100.83,0.0,0.0,1.0,0.75,42.0,0.25,40.25,31.5,7.66,0.0,1d6e8f52
9310,16.61,127.05,0.0,0.0,0.2727272727272727,0.7272727272727273,0.0,0.4090909090909091,36.95,27.6,8.02,0.0090661831368993,58043739
49677,2.0,50.0,0.0,0.0,0.0,0.0,3.0,0.0,25.57,18.8,8.13,0.0,b2ae53f5
585436,31.66,202.12,0.0,0.0,1.0,0.5714285714285714,49.0,0.5714285714285714,19.8,22.2,5.35,0.0,18ae55e4
1198932,0.16,4.34,0.0,0.0,0.0,0.0,1.0,0.0,57.5,27.0,12.77,0.0,2e18b647
1198925,1.25,45.45,0.0,0.0,0.0,0.25,4.0,0.0,0.0,0.0,6.0,0.0,1581c6be
333782,13.62,132.92,0.0,0.0,0.5,0.3333333333333333,0.0,0.3333333333333333,22.35,18.2,7.34,0.0,d99cc23a
1333972,8.66,123.8,0.0,0.0,0.75,0.25,0.0,0.25,20.5,18.0,6.83,0.0,1f8b4fec
749527,1.66,41.66,0.0,0.0,0.0,0.0,3.0,0.0,89.0,60.0,8.9,0.0,39799e49
520557,34.42,117.56,0.0,0.0833333333333333,0.5,2.083333333333333,0.0,0.4166666666666667,38.0,22.0,10.36,0.0,472455a3
388802,24.76,106.27,0.0,0.1333333333333333,0.3333333333333333,1.4666666666666666,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,e824e6ee
1287088,8.0,74.41,0.0,0.0,0.0,0.4,17.0,0.2,0.0,0.0,10.4,0.0,df3438ae
1167811,0.0,58.82,0.0,0.0,0.0,0.0,0.0,1.0,21.5,15.0,8.6,0.0,1f74f675
1267519,3.25,108.33,0.0,0.0,0.2,0.2,6.0,0.2,12.5,12.0,6.25,0.0,4c4d245a
1048891,12.3,125.98,0.0,0.0,0.6470588235294118,0.5294117647058824,0.0,0.2352941176470588,30.4,20.4,8.94,0.0,13bc54a8
23865,12.25,102.08,0.0,0.0,0.1428571428571428,0.4285714285714285,12.0,0.4285714285714285,18.5,17.2,6.43,0.0,c66d9486
542370,8.0,94.11,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,12bba2d4
1172132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,36.0,8.0,0.0,0d24b1f7
888455,22.0,122.22,0.0,0.0,0.3333333333333333,0.6666666666666666,13.0,0.6666666666666666,28.0,24.0,7.0,0.0,a98a6b86
1283098,2.4,57.14,0.0,0.0,0.0,0.2,7.0,0.0,22.16,18.0,7.38,0.0,e086735b
1263724,21.0,105.0,0.0,0.0,0.5,0.5,0.0,0.5,31.5,22.0,8.59,0.0,67ec2b09
746439,14.59,116.72,0.0,0.0869565217391304,0.5217391304347826,1.2173913043478262,53.0,0.0434782608695652,16.92,14.1,7.18,0.0151515151515151,5d77a96a
317273,26.0,122.73,0.0,0.1012658227848101,0.6962025316455697,1.5443037974683544,94.0,0.1772151898734177,0.0,0.0,0.0,0.0,fd2bf2a0
288211,15.77,115.44,0.0,0.0,0.4444444444444444,1.6666666666666667,47.0,0.0,0.0,0.0,0.0,0.0,3029e282
43524,9.16,105.76,0.0,0.0,0.3703703703703703,0.4074074074074074,32.0,0.3333333333333333,16.97,14.1,7.19,0.0099850224663005,16dfcc19
1318848,21.0,100.53,0.0,0.1111111111111111,1.0,1.7777777777777777,56.0,0.0,0.0,0.0,0.0,0.0,1ed476fe
1301600,22.22,128.2,0.0,0.1111111111111111,1.3333333333333333,1.7777777777777777,72.0,0.0,0.0,0.0,0.0,0.0,7b729851
1246528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,27.0,12.44,0.0,81c08fa3
1323622,6.0,80.0,0.0,0.0,0.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,e75cb073
525052,24.0,106.66,0.0,0.25,0.75,1.25,64.0,0.0,15.2,14.8,6.16,0.0819672131147541,2a853aa5
1143517,8.5,68.0,0.0,0.0,0.0,0.3333333333333333,8.0,0.3333333333333333,37.6,34.4,6.55,0.0352112676056338,a390cdd7
1271991,17.87,201.4,0.0,0.0,2.125,0.5,44.0,0.0,18.8,13.2,8.54,0.0,fccc2d5a
711559,27.22,109.21,0.0,0.1333333333333333,0.6666666666666666,2.4,73.0,0.1,0.0,0.0,0.0,0.0,e3829b2a
1284669,12.66,82.6,0.0,0.0,0.6666666666666666,0.3333333333333333,16.0,0.0,0.0,0.0,0.0,0.0,314f0889
467829,10.25,102.5,0.0,0.0,0.25,1.25,25.0,0.0,20.75,19.5,6.38,0.0,e8a552ef
414249,53.0,129.26,0.0,0.0,0.0,2.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,b0e08fde
43515,13.0,54.16,0.0,0.0,0.0,0.5,9.0,0.5,0.0,0.0,0.0,0.0,0e5ccbb4
1217288,26.91,129.2,0.0,0.2857142857142857,0.3571428571428571,3.2142857142857144,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,415c6ccf
348152,7.75,114.81,0.0,0.0,0.125,0.25,0.0,0.5,19.06,14.0,8.13,0.0,33742f04
697279,0.0,66.66,0.0,0.0,0.0,0.0,0.0,1.0,32.61,23.5,8.31,0.0,f0e722e0
625872,21.33,104.91,0.0,0.0,0.25,1.5,0.0,0.25,0.0,0.0,0.0,0.0,910584a7
1115039,8.0,133.33,0.0,0.0,1.0,0.0,8.0,0.0,48.0,30.0,9.6,0.0,10962078
215155,26.77,132.41,0.0,0.1111111111111111,0.5555555555555556,3.4444444444444446,58.0,0.0,0.0,0.0,0.0,0.0,331ea488
376116,22.0,104.76,0.0,0.0,0.0,1.0,0.0,0.5,23.33,15.0,9.33,0.0,cc1e8c68
51019,0.0,66.66,0.0,0.0,0.0,0.0,0.0,1.0,61.0,36.0,10.16,0.0,dd37da14
1178586,28.21,122.37,0.0,0.1428571428571428,0.7142857142857143,2.333333333333333,0.0,0.0952380952380952,0.0,0.0,0.0,0.0,cddafe26
1318765,7.0,63.63,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,ea86bc29
515924,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,31.33,22.0,8.54,0.0,65a60be7
1163174,15.85,90.24,0.0,0.0,0.4,0.7,0.0,0.3,8.0,7.0,6.85,0.0,0c1da0c4
1195245,4.22,66.66,0.0,0.0,0.0769230769230769,0.0,0.0,0.3076923076923077,26.0,21.0,7.39,0.0372670807453416,dd5a9067
1184115,23.4,95.9,0.0,0.1818181818181818,0.5,1.5909090909090908,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,8e81b773
47846,5.0,65.21,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,890b877d
1143136,7.6,90.47,0.0,0.0,0.25,0.5,0.0,0.1666666666666666,21.0,15.7,8.01,0.0549450549450549,45a34a2d
46945,3.5,50.0,0.0,0.0,0.0,0.0,6.0,0.0,28.5,20.7,8.24,0.0,cfe70281
1155501,15.42,90.0,0.0,0.0,0.0909090909090909,0.6363636363636364,0.0,0.3636363636363636,0.0,0.0,0.0,0.0,1439a13c
1101871,12.7,83.72,0.0,0.0,0.0,0.3043478260869565,30.0,0.2608695652173913,26.6,29.2,5.46,0.0136986301369863,baa7dd37
1267507,3.5,63.63,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20494202
492707,7.0,56.25,0.0,0.0,0.0,0.1,18.0,0.1,31.57,33.8,5.59,0.0254452926208651,dfa6db1a
1153767,9.5,86.36,0.0,0.0,0.25,0.75,39.0,0.0,0.0,0.0,0.0,0.0,2a9eee66
1082758,18.0,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,11.16,0.0,b6a85ead
1338616,6.0,60.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,43247512
1271992,10.4,113.04,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.4444444444444444,40.83,41.3,5.92,0.0242718446601941,9c181b99
1179426,9.33,82.35,0.0,0.0,0.0,0.75,17.0,0.25,0.0,0.0,0.0,0.0,8f77af6b
633660,30.41,118.85,0.0,0.1578947368421052,1.0263157894736843,2.5789473684210527,87.0,0.1052631578947368,14.84,15.8,5.6,0.0597609561752988,415d30b6
1271980,25.33,92.68,0.0,0.25,0.75,1.0,0.0,0.25,0.0,0.0,0.0,0.0,f7f7bee0
1275728,15.2,100.0,0.0,0.1666666666666666,0.0,1.6666666666666667,55.0,0.1666666666666666,0.0,0.0,0.0,0.0,dfbea4b3
416103,2.5,35.71,0.0,0.0,0.0,0.0,4.0,0.3333333333333333,37.75,23.0,9.84,0.0,3a7ea906
253802,52.82,138.45,0.0097087378640776,0.3398058252427184,1.116504854368932,3.300970873786408,0.0,0.2912621359223301,51.0,38.0,8.05,0.0,ba607b88
585541,2.33,58.33,0.0,0.0,0.3333333333333333,0.0,7.0,0.0,54.0,36.0,9.0,0.0,44744467
1107683,14.44,100.77,0.0,0.0,0.1818181818181818,1.0909090909090908,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,a2317d14
1151264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,15.8,7.21,0.0763358778625954,3a82673c
453277,0.0,33.33,0.0,0.0,0.0,0.0,0.0,1.0,22.0,14.0,9.42,0.0,1bd16445
1193308,29.0,90.62,0.0,0.0,0.0,2.0,29.0,0.0,7.0,9.0,4.66,0.0,b6e29ef5
274921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,78dfe704
1233044,27.76,150.73,0.032258064516129,0.1290322580645161,1.4193548387096775,1.7096774193548387,0.0,0.1612903225806451,21.43,16.2,7.92,0.0,eb40ed89
1178080,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,8.89,12.2,4.37,0.0508474576271186,2af28253
851403,33.25,162.19,0.0,0.0,0.7142857142857143,2.142857142857143,0.0,0.4285714285714285,15.0,11.0,8.18,0.0,a24be938
1236048,30.5,126.64,0.0,0.1052631578947368,0.3684210526315789,1.631578947368421,0.0,0.3684210526315789,26.22,23.3,6.74,0.0,0fa81719
35263,21.88,145.38,0.0,0.1111111111111111,0.8888888888888888,2.388888888888889,68.0,0.0,0.0,0.0,20.0,0.0,8ba8195d
477021,25.25,138.35,0.0,0.0,1.25,2.75,43.0,0.0,38.2,25.2,9.09,0.0,0994d0ae
342182,11.0,84.61,0.0,0.0,0.0,0.5,10.0,0.5,0.0,0.0,0.0,0.0,fd483a3e
55787,20.44,101.59,0.0,0.0384615384615384,0.4230769230769231,2.0,59.0,0.0384615384615384,0.0,0.0,0.0,0.0,0fdabe05
1156464,12.06,91.87,0.0,0.0,0.2941176470588235,0.6470588235294118,0.0,0.1176470588235294,0.0,0.0,12.0,0.0,c4fb0b39
20286,25.33,124.59,0.0,0.0,0.3333333333333333,3.333333333333333,43.0,0.0,0.0,0.0,0.0,0.0,7ee2ce62
321446,14.0,100.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,dd340ef9
1198915,19.9,93.09,0.0,0.0416666666666666,0.4166666666666667,1.25,0.0,0.125,18.96,15.3,7.42,0.0,b857468a
387435,7.0,79.54,0.0,0.0,0.0,0.8,19.0,0.0,0.0,0.0,0.0,0.0,e64c10dd
1267515,11.83,124.56,0.0,0.0,0.1111111111111111,1.2222222222222223,0.0,0.3333333333333333,25.92,21.0,7.38,0.0407331975560081,7f784eb8
1267514,20.14,165.88,0.0,0.0666666666666666,1.2666666666666666,2.066666666666667,83.0,0.0666666666666666,17.14,11.1,9.23,0.0,b0358c6d
43590,12.83,125.2,0.0,0.0,0.3888888888888889,0.5555555555555556,0.0,0.3333333333333333,28.55,20.8,8.2,0.0169204737732656,b3118300
950309,20.14,127.02,0.0,0.0,0.8461538461538461,0.5384615384615384,0.0,0.4615384615384615,23.36,20.1,6.94,0.0,3df3f50b
1271994,12.87,88.03,0.0,0.125,0.375,1.125,52.0,0.0,21.5,16.8,7.64,0.0,6913e38e
1230635,20.57,96.64,0.0,0.1428571428571428,0.2857142857142857,2.0,72.0,0.0,0.0,0.0,0.0,0.0,6d27e42d
1188640,26.66,96.38,0.0,0.0,0.4285714285714285,2.2857142857142856,0.0,0.1428571428571428,24.5,20.5,7.17,0.0,331e137f
1236050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,16.5,7.18,0.0,9e287ee3
1281558,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,6.7,8.9,4.51,0.0,55a73018
1325923,4.33,130.0,0.0,0.0,0.3333333333333333,0.3333333333333333,12.0,0.0,0.0,0.0,0.0,0.0,da21531c
1101791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,74571ec4
1156425,13.5,87.09,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,9.0,0.0,2fd4669a
350632,13.95,92.19,0.0,0.0,0.0,1.0,37.0,0.12,43.33,33.3,7.8,0.0,a2eac9df
1101943,17.5,166.66,0.0,0.0,0.6666666666666666,1.3333333333333333,19.0,0.3333333333333333,0.0,0.0,0.0,0.0,20f65440
633426,16.4,86.77,0.0,0.0714285714285714,0.3571428571428571,0.4285714285714285,60.0,0.2857142857142857,0.0,0.0,12.0,0.0,35971419
533561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,5.5,11.45,0.0,f59b3bd1
1241277,39.1,143.43,0.1,0.25,2.45,2.55,112.0,0.05,10.5,8.5,7.41,0.0,6f02fe2a
1143534,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,18.5,17.6,6.3,0.0,a7d6c101
1204010,9.4,144.61,0.0,0.0,0.4117647058823529,0.2352941176470588,0.0,0.4117647058823529,19.93,16.1,7.38,0.0086206896551724,6de4e430
719715,6.71,146.87,0.0,0.0,0.2727272727272727,0.3636363636363636,0.0,0.3636363636363636,30.0,24.8,7.24,0.0096805421103581,f19ccfad
1058938,1.0,16.66,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,5.25,0.0,ea59139a
547749,23.71,102.46,0.0,0.1428571428571428,0.8571428571428571,2.142857142857143,53.0,0.0,0.0,0.0,0.0,0.0,8afe73e2
44407,22.82,114.96,0.0,0.0975609756097561,0.5121951219512195,1.6829268292682926,0.0,0.1463414634146341,24.5,17.0,8.64,0.0,0d677597
1318790,10.25,107.89,0.0,0.0,0.4,0.4,22.0,0.2,9.55,11.3,5.05,0.1176470588235294,9a8f01b7
1273277,12.61,83.67,0.0,0.0,0.1538461538461538,0.7692307692307693,40.0,0.0,0.0,0.0,0.0,0.0,cad11a02
24599,9.14,86.48,0.0,0.0,0.2,0.2,0.0,0.5333333333333333,22.16,19.4,6.84,0.0112359550561797,29b89ae8
1287090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,071e0f50
26826,10.66,106.66,0.0,0.0,0.5,0.25,0.0,0.25,17.83,14.0,7.64,0.0,8fd3b94d
265564,27.16,101.24,0.0,0.0,0.2222222222222222,0.7222222222222222,0.0,0.6666666666666666,24.98,18.2,8.23,0.0186915887850467,3a60e0b5
897549,20.0,160.0,0.0,0.0,0.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,9caf69a1
784369,12.0,94.64,0.0,0.0,0.2333333333333333,0.8666666666666667,37.0,0.0666666666666666,0.0,0.0,0.0,0.0,9550470d
1283112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d45e06ae
580986,13.07,108.28,0.0,0.0,0.05,1.05,38.0,0.35,23.75,18.6,7.66,0.0161290322580645,fb34b0ec
429886,8.0,160.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,10f42013
1190215,3.5,63.63,0.0,0.0,0.2,0.0,0.0,0.2,39.0,30.0,7.8,0.0,8f5313ce
1141035,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,33.66,36.3,5.55,0.0552486187845303,e1370b54
1323447,0.5,14.28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,b34de9a6
230557,9.0,81.81,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1920c721
24251,11.0,73.33,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,19.0,16.3,6.96,0.0,c942a53b
1333963,6.0,54.54,0.0,0.0,0.0,0.0,4.0,0.5,17.5,10.0,10.5,0.0,82a33cac
938959,23.68,123.96,0.0,0.1666666666666666,0.2619047619047619,2.571428571428572,0.0,0.0952380952380952,35.2,29.4,7.18,0.0,a879b92c
928073,11.33,89.47,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,b16ddb79
1082734,4.5,112.5,0.0,0.0,0.25,0.0,7.0,0.5,33.77,24.6,8.21,0.0,673be48f
1155609,1.5,37.5,0.0,0.0,0.0,0.25,4.0,0.0,0.0,0.0,0.0,0.0,e7631adc
554066,15.5,106.89,0.0,0.0,0.0,0.5714285714285714,0.0,0.7142857142857143,15.75,15.5,6.09,0.0,609d6c7c
571703,7.45,86.31,0.0,0.0,0.0,0.3333333333333333,0.0,0.3888888888888889,25.64,21.2,7.22,0.009090909090909,4bc0a378
50804,33.0,80.48,0.0,0.0,0.0,0.5,21.0,0.5,21.33,22.0,5.81,0.0454545454545454,bcce309e
302850,1.5,50.0,0.0,0.0,0.0,0.0,2.0,0.0,22.6,20.4,6.64,0.0588235294117647,7516045a
806233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,30.0,11.4,0.0,ade3660b
24611,20.35,111.12,0.0,0.0508474576271186,0.3898305084745763,2.0338983050847457,72.0,0.1016949152542373,0.0,0.0,0.0,0.0,ec02b798
307733,2.75,27.5,0.0,0.0,0.0,0.25,5.0,0.0,0.0,0.0,11.25,0.0,f20e7aac
50747,16.28,123.33,0.0,0.0,0.4615384615384615,1.6153846153846154,47.0,0.0384615384615384,0.0,0.0,0.0,0.0,7ed9fd56
1082732,8.5,130.76,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.4285714285714285,32.8,24.4,8.06,0.0,a89730a9
52057,7.5,73.17,0.0,0.0,0.0,0.6,14.0,0.2,0.0,0.0,0.0,0.0,60beb01b
1186250,14.0,107.69,0.0,0.0,1.0,0.5,24.0,0.0,0.0,0.0,0.0,0.0,6b25ef46
5017,18.0,105.88,0.0,0.0,0.0,0.25,0.0,0.75,30.0,22.8,7.89,0.0,502b2c81
52626,17.64,103.44,0.0,0.0,0.5,1.4444444444444444,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,ffb504b1
224367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,6.28,0.0,4353bba5
1156431,7.0,73.68,0.0,0.0,0.0,0.3333333333333333,7.0,0.3333333333333333,17.6,15.0,7.04,0.0,138e30ab
440968,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,8.6,9.06,0.0,6e4588bc
437007,8.0,200.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,c98d4a41
1327592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,8.0,3.25,0.25,f992c8da
233904,18.0,101.25,0.0,0.1111111111111111,0.3333333333333333,2.111111111111111,58.0,0.0,33.14,31.7,6.27,0.0,c9d05f1a
1328735,0.0,128.57,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,17.25,18.0,5.75,0.0,ecdd8d60
1156622,33.93,104.82,0.0,0.1363636363636363,0.9545454545454546,1.681818181818182,0.0,0.2727272727272727,14.0,13.6,6.14,0.0,79209272
629059,15.5,130.98,0.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,5791b840
43654,13.14,116.45,0.0,0.0,0.1818181818181818,0.7272727272727273,17.0,0.3636363636363636,19.75,14.7,8.03,0.0,3cf5ae43
1281565,0.0,105.76,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,20.75,18.0,6.91,0.0,af8d9fd9
1294031,8.0,59.25,0.0,0.0,0.0,0.0,16.0,0.0,28.33,22.0,7.72,0.0,fe5175ce
43685,0.0,157.14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.75,0.0,f2800ef3
431902,0.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,36.0,7.16,0.0,78bb68d4
32498,18.15,146.58,0.0,0.0,0.9444444444444444,0.6111111111111112,0.0,0.2777777777777778,33.69,23.4,8.61,0.0,3c6ffae8
1178055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,27.0,6.22,0.0,9238dd92
1321183,19.5,86.66,0.0,0.0,0.0,2.5,39.0,0.0,0.0,0.0,0.0,0.0,c85bea6b
43652,22.1,121.42,0.0,0.0869565217391304,0.5217391304347826,1.3478260869565215,51.0,0.1304347826086956,6.0,7.3,4.9,0.0,33cb3411
1217278,24.33,68.86,0.0,0.0,0.0,3.0,39.0,0.0,0.0,0.0,0.0,0.0,30ac4e69
1167815,3.8,54.28,0.0,0.0,0.0,0.3333333333333333,13.0,0.1666666666666666,0.0,0.0,0.0,0.0,9c93c0a3
430246,2.5,45.45,0.0,0.0,0.0,0.0,0.0,0.5,24.64,18.2,8.12,0.003875968992248,57ee1fde
307195,8.0,60.75,0.0,0.0,0.1666666666666666,0.8333333333333334,19.0,0.0,0.0,0.0,11.0,0.0,0f71478c
1287104,7.5,68.18,0.0,0.0,0.0,0.8,18.0,0.2,0.0,0.0,0.0,0.0,5afc0b37
1182040,23.75,116.56,0.0,0.1111111111111111,0.5555555555555556,2.2222222222222223,72.0,0.1111111111111111,65.0,48.0,8.12,0.0625,2d5c6e88
36084,28.02,136.38,0.0,0.1568627450980392,1.4509803921568627,1.5098039215686274,0.0,0.1764705882352941,17.82,15.1,7.06,0.0,1c914163
1283109,2.16,86.66,0.0,0.0,0.1666666666666666,0.1666666666666666,6.0,0.0,60.0,36.0,10.0,0.0,2e3dc859
859403,5.25,116.66,0.0,0.0,0.25,0.5,16.0,0.0,16.0,24.0,4.0,0.25,5d9ebb3c
1263726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6d09511f
1323437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,755819f4
319752,18.64,113.21,0.0,0.0454545454545454,0.3636363636363636,1.5909090909090908,50.0,0.2272727272727272,0.0,0.0,3.42,0.0,d754fde8
43776,2.0,40.0,0.0,0.0,0.0,0.0,2.0,0.0,80.0,54.0,8.88,0.0,52e8dd6b
1276313,6.0,85.71,0.0,0.0,0.0,0.3333333333333333,9.0,0.0,23.0,21.0,6.57,0.0,dce01d1e
43726,0.0,37.5,0.0,0.0,0.0,0.0,0.0,1.0,15.66,19.0,4.94,0.0,1e5708ac
1286493,8.25,103.12,0.0,0.0,0.25,0.75,27.0,0.0,75.0,60.0,7.5,0.0,bf896894
433614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,8.0,10.0,0.0,ba158afd
1204127,20.15,156.88,0.0,0.0769230769230769,1.3846153846153846,1.6923076923076923,78.0,0.0,0.0,0.0,23.0,0.0,7c38942a
384525,2.75,52.38,0.0,0.0,0.0,0.125,6.0,0.5,19.21,17.2,6.68,0.0075700227100681,f0e293b0
1195659,4.2,65.62,0.0,0.0,0.0,0.4,18.0,0.0,12.14,11.1,6.53,0.0,ea2c0aff
1284541,8.0,88.88,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,20.5,19.5,6.3,0.0,b93b87ae
1318855,12.66,70.37,0.0,0.0,0.0,0.1428571428571428,0.0,0.5714285714285714,8.3,8.5,5.82,0.0706713780918728,d7074ddc
697059,10.0,111.11,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,e3e09091
414806,19.57,79.19,0.0,0.0,0.0,1.125,33.0,0.125,0.0,0.0,0.0,0.0,fb0d3749
542323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,24.0,6.5,0.0,21d46f15
928113,8.33,83.33,0.0,0.0,0.1666666666666666,1.3333333333333333,15.0,0.0,0.0,0.0,0.0,0.0,88ee683b
1196500,13.58,130.4,0.0,0.0714285714285714,0.5714285714285714,0.8571428571428571,55.0,0.1428571428571428,46.25,33.0,8.4,0.0,d07dbc28
1151261,10.5,153.65,0.0,0.0,1.0,0.2857142857142857,0.0,0.1428571428571428,29.88,22.7,7.87,0.0,ba57fb08
1197880,4.0,80.0,0.0,0.0,0.0,0.0,4.0,0.0,30.0,24.0,7.5,0.0,d0042e16
1143535,1.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,328cca93
386302,22.33,109.83,0.0,0.0,0.125,1.75,42.0,0.25,0.0,0.0,0.0,0.0,987187b9
1233046,13.77,96.49,0.0,0.0,0.1666666666666666,1.4444444444444444,47.0,0.0,0.0,0.0,0.0,0.0,3f9b1a96
1204124,45.27,175.97,0.0909090909090909,0.2727272727272727,2.4545454545454546,5.181818181818182,137.0,0.0,21.84,15.2,8.6,0.0606060606060606,5d6a1f76
585083,27.5,111.43,0.0,0.088235294117647,0.5882352941176471,2.5294117647058822,0.0,0.1764705882352941,23.88,20.7,6.9,0.0,34464143
