id,innings,over_number,runs,winning_team,final_score
1168160,1,7,28,-1.0,90
1168160,1,8,30,-1.0,90
1168160,1,9,36,-1.0,90
1168160,1,10,44,-1.0,90
1168160,1,11,47,-1.0,90
1168160,1,12,50,-1.0,90
1168160,1,13,51,-1.0,90
1168160,1,14,55,-1.0,90
1168160,1,15,59,-1.0,90
1168160,1,16,63,-1.0,90
1168160,1,17,71,-1.0,90
1168160,1,18,75,-1.0,90
1168160,1,19,82,-1.0,90
1168160,1,20,90,-1.0,90
1168160,2,1,4,-1.0,94
1168160,2,2,11,-1.0,94
1168160,2,3,20,-1.0,94
1168160,2,4,25,-1.0,94
1168160,2,5,32,-1.0,94
1168160,2,6,34,-1.0,94
1168160,2,7,39,-1.0,94
1168160,2,8,44,-1.0,94
1168160,2,9,53,-1.0,94
1168160,2,10,62,-1.0,94
1168160,2,11,75,-1.0,94
1168160,2,12,81,-1.0,94
1168160,2,13,87,-1.0,94
1168160,2,14,90,-1.0,94
1168160,2,15,94,-1.0,94
1168160,2,16,90,-1.0,94
1168160,2,17,90,-1.0,94
1168160,2,18,90,-1.0,94
1168160,2,19,90,-1.0,94
1168160,2,20,90,-1.0,94
1168162,1,1,7,-1.0,163
1168162,1,2,12,-1.0,163
1168162,1,3,16,-1.0,163
1168162,1,4,28,-1.0,163
1168162,1,5,31,-1.0,163
1168162,1,6,40,-1.0,163
1168162,1,7,48,-1.0,163
1168162,1,8,58,-1.0,163
1168162,1,9,65,-1.0,163
1168162,1,10,79,-1.0,163
1168162,1,11,85,-1.0,163
1168162,1,12,92,-1.0,163
1168162,1,13,101,-1.0,163
1168162,1,14,111,-1.0,163
1168162,1,15,116,-1.0,163
1168162,1,16,125,-1.0,163
1168162,1,17,134,-1.0,163
1168162,1,18,142,-1.0,163
1168162,1,19,153,-1.0,163
1168162,1,20,163,-1.0,163
1168162,2,1,1,-1.0,124
1168162,2,2,3,-1.0,124
1168162,2,3,5,-1.0,124
1168162,2,4,9,-1.0,124
1168162,2,5,20,-1.0,124
1168162,2,6,33,-1.0,124
1168162,2,7,35,-1.0,124
1168162,2,8,36,-1.0,124
1168162,2,9,41,-1.0,124
1168162,2,10,53,-1.0,124
1168162,2,11,63,-1.0,124
1168162,2,12,72,-1.0,124
1168162,2,13,73,-1.0,124
1168162,2,14,79,-1.0,124
1168162,2,15,90,-1.0,124
1168162,2,16,94,-1.0,124
1168162,2,17,101,-1.0,124
1168162,2,18,112,-1.0,124
1168162,2,19,120,-1.0,124
1168162,2,20,124,-1.0,124
1168247,1,1,1,1.0,126
1168247,1,2,12,1.0,126
1168247,1,3,15,1.0,126
1168247,1,4,26,1.0,126
1168247,1,5,38,1.0,126
1168247,1,6,49,1.0,126
1168247,1,7,59,1.0,126
1168247,1,8,65,1.0,126
1168247,1,9,76,1.0,126
1168247,1,10,80,1.0,126
1168247,1,11,85,1.0,126
1168247,1,12,91,1.0,126
1168247,1,13,94,1.0,126
1168247,1,14,95,1.0,126
1168247,1,15,100,1.0,126
1168247,1,16,104,1.0,126
1168247,1,17,109,1.0,126
1168247,1,18,115,1.0,126
1168247,1,19,118,1.0,126
1168247,1,20,126,1.0,126
1168247,2,1,4,1.0,127
1168247,2,2,5,1.0,127
1168247,2,3,9,1.0,127
1168247,2,4,22,1.0,127
1168247,2,5,28,1.0,127
1168247,2,6,41,1.0,127
1168247,2,7,44,1.0,127
1168247,2,8,51,1.0,127
1168247,2,9,56,1.0,127
1168247,2,10,67,1.0,127
1168247,2,11,71,1.0,127
1168247,2,12,78,1.0,127
1168247,2,13,83,1.0,127
1168247,2,14,90,1.0,127
1168247,2,15,98,1.0,127
1168247,2,16,101,1.0,127
1168247,2,17,106,1.0,127
1168247,2,18,111,1.0,127
1168247,2,19,113,1.0,127
1168247,2,20,127,1.0,127
1168248,1,1,3,1.0,190
1168248,1,2,4,1.0,190
1168248,1,3,16,1.0,190
1168248,1,4,24,1.0,190
1168248,1,5,39,1.0,190
1168248,1,6,53,1.0,190
1168248,1,7,61,1.0,190
1168248,1,8,65,1.0,190
1168248,1,9,70,1.0,190
1168248,1,10,73,1.0,190
1168248,1,11,74,1.0,190
1168248,1,12,81,1.0,190
1168248,1,13,90,1.0,190
1168248,1,14,99,1.0,190
1168248,1,15,113,1.0,190
1168248,1,16,135,1.0,190
1168248,1,17,138,1.0,190
1168248,1,18,157,1.0,190
1168248,1,19,172,1.0,190
1168248,1,20,190,1.0,190
1168248,2,1,9,1.0,194
1168248,2,2,13,1.0,194
1168248,2,3,17,1.0,194
1168248,2,4,22,1.0,194
1168248,2,5,31,1.0,194
1168248,2,6,42,1.0,194
1168248,2,7,53,1.0,194
1168248,2,8,65,1.0,194
1168248,2,9,76,1.0,194
1168248,2,10,87,1.0,194
1168248,2,11,95,1.0,194
1168248,2,12,108,1.0,194
1168248,2,13,113,1.0,194
1168248,2,14,121,1.0,194
1168248,2,15,131,1.0,194
1168248,2,16,147,1.0,194
1168248,2,17,159,1.0,194
1168248,2,18,177,1.0,194
1168248,2,19,182,1.0,194
1168248,2,20,194,1.0,194
1168521,1,1,5,-1.0,133
1168521,1,2,12,-1.0,133
1168521,1,3,16,-1.0,133
1168521,1,4,29,-1.0,133
1168521,1,5,40,-1.0,133
1168521,1,6,53,-1.0,133
1168521,1,7,69,-1.0,133
1168521,1,8,87,-1.0,133
1168521,1,9,96,-1.0,133
1168521,1,10,106,-1.0,133
1168521,1,11,112,-1.0,133
1168521,1,12,121,-1.0,133
1168521,1,13,132,-1.0,133
1168521,1,14,121,-1.0,133
1168521,1,15,121,-1.0,133
1168521,1,16,121,-1.0,133
1168521,1,17,121,-1.0,133
1168521,1,18,121,-1.0,133
1168521,1,19,121,-1.0,133
1168521,1,20,121,-1.0,133
1168521,2,1,10,-1.0,134
1168521,2,2,22,-1.0,134
1168521,2,3,37,-1.0,134
1168521,2,4,50,-1.0,134
1168521,2,5,58,-1.0,134
1168521,2,6,77,-1.0,134
1168521,2,7,90,-1.0,134
1168521,2,8,101,-1.0,134
1168521,2,9,115,-1.0,134
1168521,2,10,122,-1.0,134
1168521,2,11,134,-1.0,134
1168521,2,12,122,-1.0,134
1168521,2,13,122,-1.0,134
1168521,2,14,122,-1.0,134
1168521,2,15,122,-1.0,134
1168521,2,16,122,-1.0,134
1168521,2,17,122,-1.0,134
1168521,2,18,122,-1.0,134
1168521,2,19,122,-1.0,134
1168521,2,20,122,-1.0,134
1168522,1,1,4,1.0,171
1168522,1,2,10,1.0,171
1168522,1,3,17,1.0,171
1168522,1,4,24,1.0,171
1168522,1,5,39,1.0,171
1168522,1,6,45,1.0,171
1168522,1,7,49,1.0,171
1168522,1,8,53,1.0,171
1168522,1,9,55,1.0,171
1168522,1,10,58,1.0,171
1168522,1,11,66,1.0,171
1168522,1,12,77,1.0,171
1168522,1,13,89,1.0,171
1168522,1,14,92,1.0,171
1168522,1,15,106,1.0,171
1168522,1,16,124,1.0,171
1168522,1,17,131,1.0,171
1168522,1,18,147,1.0,171
1168522,1,19,159,1.0,171
1168522,1,20,171,1.0,171
1168522,2,1,12,1.0,172
1168522,2,2,18,1.0,172
1168522,2,3,30,1.0,172
1168522,2,4,35,1.0,172
1168522,2,5,50,1.0,172
1168522,2,6,60,1.0,172
1168522,2,7,69,1.0,172
1168522,2,8,82,1.0,172
1168522,2,9,94,1.0,172
1168522,2,10,107,1.0,172
1168522,2,11,120,1.0,172
1168522,2,12,128,1.0,172
1168522,2,13,142,1.0,172
1168522,2,14,152,1.0,172
1168522,2,15,157,1.0,172
1168522,2,16,166,1.0,172
1168522,2,17,172,1.0,172
1168522,2,18,166,1.0,172
1168522,2,19,166,1.0,172
1168522,2,20,166,1.0,172
1170457,1,1,3,-1.0,153
1170457,1,2,8,-1.0,153
1170457,1,3,14,-1.0,153
1170457,1,4,17,-1.0,153
1170457,1,5,24,-1.0,153
1170457,1,6,40,-1.0,153
1170457,1,7,43,-1.0,153
1170457,1,8,47,-1.0,153
1170457,1,9,53,-1.0,153
1170457,1,10,63,-1.0,153
1170457,1,11,74,-1.0,153
1170457,1,12,81,-1.0,153
1170457,1,13,97,-1.0,153
1170457,1,14,105,-1.0,153
1170457,1,15,114,-1.0,153
1170457,1,16,122,-1.0,153
1170457,1,17,135,-1.0,153
1170457,1,18,138,-1.0,153
1170457,1,19,145,-1.0,153
1170457,1,20,153,-1.0,153
1170457,2,1,2,-1.0,132
1170457,2,2,10,-1.0,132
1170457,2,3,16,-1.0,132
1170457,2,4,24,-1.0,132
1170457,2,5,31,-1.0,132
1170457,2,6,37,-1.0,132
1170457,2,7,43,-1.0,132
1170457,2,8,48,-1.0,132
1170457,2,9,55,-1.0,132
1170457,2,10,57,-1.0,132
1170457,2,11,65,-1.0,132
1170457,2,12,69,-1.0,132
1170457,2,13,82,-1.0,132
1170457,2,14,89,-1.0,132
1170457,2,15,97,-1.0,132
1170457,2,16,104,-1.0,132
1170457,2,17,111,-1.0,132
1170457,2,18,123,-1.0,132
1170457,2,19,128,-1.0,132
1170457,2,20,132,-1.0,132
1170458,1,1,4,1.0,107
1170458,1,2,10,1.0,107
1170458,1,3,12,1.0,107
1170458,1,4,18,1.0,107
1170458,1,5,26,1.0,107
1170458,1,6,35,1.0,107
1170458,1,7,37,1.0,107
1170458,1,8,40,1.0,107
1170458,1,9,44,1.0,107
1170458,1,10,52,1.0,107
1170458,1,11,62,1.0,107
1170458,1,12,68,1.0,107
1170458,1,13,72,1.0,107
1170458,1,14,74,1.0,107
1170458,1,15,79,1.0,107
1170458,1,16,91,1.0,107
1170458,1,17,95,1.0,107
1170458,1,18,100,1.0,107
1170458,1,19,107,1.0,107
1170458,1,20,107,1.0,107
1170458,2,1,3,1.0,111
1170458,2,2,9,1.0,111
1170458,2,3,11,1.0,111
1170458,2,4,14,1.0,111
1170458,2,5,19,1.0,111
1170458,2,6,35,1.0,111
1170458,2,7,37,1.0,111
1170458,2,8,39,1.0,111
1170458,2,9,40,1.0,111
1170458,2,10,46,1.0,111
1170458,2,11,47,1.0,111
1170458,2,12,51,1.0,111
1170458,2,13,59,1.0,111
1170458,2,14,65,1.0,111
1170458,2,15,72,1.0,111
1170458,2,16,81,1.0,111
1170458,2,17,90,1.0,111
1170458,2,18,95,1.0,111
1170458,2,19,101,1.0,111
1170458,2,20,111,1.0,111
1170459,1,1,0,1.0,104
1170459,1,2,6,1.0,104
1170459,1,3,19,1.0,104
1170459,1,4,31,1.0,104
1170459,1,5,42,1.0,104
1170459,1,6,55,1.0,104
1170459,1,7,69,1.0,104
1170459,1,8,88,1.0,104
1170459,1,9,94,1.0,104
1170459,1,10,104,1.0,104
1170459,1,11,94,1.0,104
1170459,1,12,94,1.0,104
1170459,1,13,94,1.0,104
1170459,1,14,94,1.0,104
1170459,1,15,94,1.0,104
1170459,1,16,94,1.0,104
1170459,1,17,94,1.0,104
1170459,1,18,94,1.0,104
1170459,1,19,94,1.0,104
1170459,1,20,94,1.0,104
1170459,2,1,20,1.0,90
1170459,2,2,29,1.0,90
1170459,2,3,39,1.0,90
1170459,2,4,51,1.0,90
1170459,2,5,58,1.0,90
1170459,2,6,61,1.0,90
1170459,2,7,72,1.0,90
1170459,2,8,76,1.0,90
1170459,2,9,85,1.0,90
1170459,2,10,90,1.0,90
1170459,2,11,85,1.0,90
1170459,2,12,85,1.0,90
1170459,2,13,85,1.0,90
1170459,2,14,85,1.0,90
1170459,2,15,85,1.0,90
1170459,2,16,85,1.0,90
1170459,2,17,85,1.0,90
1170459,2,18,85,1.0,90
1170459,2,19,85,1.0,90
1170459,2,20,85,1.0,90
1172163,1,1,7,1.0,160
1172163,1,2,10,1.0,160
1172163,1,3,14,1.0,160
1172163,1,4,28,1.0,160
1172163,1,5,33,1.0,160
1172163,1,6,45,1.0,160
1172163,1,7,59,1.0,160
1172163,1,8,66,1.0,160
1172163,1,9,72,1.0,160
1172163,1,10,82,1.0,160
1172163,1,11,88,1.0,160
1172163,1,12,93,1.0,160
1172163,1,13,95,1.0,160
1172163,1,14,103,1.0,160
1172163,1,15,107,1.0,160
1172163,1,16,113,1.0,160
1172163,1,17,124,1.0,160
1172163,1,18,145,1.0,160
1172163,1,19,154,1.0,160
1172163,1,20,160,1.0,160
1172163,2,1,9,1.0,119
1172163,2,2,20,1.0,119
1172163,2,3,22,1.0,119
1172163,2,4,24,1.0,119
1172163,2,5,28,1.0,119
1172163,2,6,31,1.0,119
1172163,2,7,34,1.0,119
1172163,2,8,40,1.0,119
1172163,2,9,41,1.0,119
1172163,2,10,46,1.0,119
1172163,2,11,49,1.0,119
1172163,2,12,57,1.0,119
1172163,2,13,61,1.0,119
1172163,2,14,73,1.0,119
1172163,2,15,77,1.0,119
1172163,2,16,80,1.0,119
1172163,2,17,93,1.0,119
1172163,2,18,100,1.0,119
1172163,2,19,108,1.0,119
1172163,2,20,119,1.0,119
1172164,1,1,9,1.0,111
1172164,1,2,23,1.0,111
1172164,1,3,26,1.0,111
1172164,1,4,29,1.0,111
1172164,1,5,34,1.0,111
1172164,1,6,35,1.0,111
1172164,1,7,40,1.0,111
1172164,1,8,44,1.0,111
1172164,1,9,50,1.0,111
1172164,1,10,55,1.0,111
1172164,1,11,62,1.0,111
1172164,1,12,67,1.0,111
1172164,1,13,69,1.0,111
1172164,1,14,78,1.0,111
1172164,1,15,84,1.0,111
1172164,1,16,88,1.0,111
1172164,1,17,91,1.0,111
1172164,1,18,95,1.0,111
1172164,1,19,105,1.0,111
1172164,1,20,111,1.0,111
1172164,2,1,4,1.0,114
1172164,2,2,15,1.0,114
1172164,2,3,23,1.0,114
1172164,2,4,26,1.0,114
1172164,2,5,28,1.0,114
1172164,2,6,36,1.0,114
1172164,2,7,44,1.0,114
1172164,2,8,47,1.0,114
1172164,2,9,50,1.0,114
1172164,2,10,53,1.0,114
1172164,2,11,57,1.0,114
1172164,2,12,69,1.0,114
1172164,2,13,74,1.0,114
1172164,2,14,77,1.0,114
1172164,2,15,88,1.0,114
1172164,2,16,96,1.0,114
1172164,2,17,102,1.0,114
1172164,2,18,105,1.0,114
1172164,2,19,110,1.0,114
1172164,2,20,114,1.0,114
1172165,1,1,3,1.0,119
1172165,1,2,11,1.0,119
1172165,1,3,23,1.0,119
1172165,1,4,30,1.0,119
1172165,1,5,39,1.0,119
1172165,1,6,42,1.0,119
1172165,1,7,50,1.0,119
1172165,1,8,51,1.0,119
1172165,1,9,52,1.0,119
1172165,1,10,54,1.0,119
1172165,1,11,60,1.0,119
1172165,1,12,67,1.0,119
1172165,1,13,73,1.0,119
1172165,1,14,77,1.0,119
1172165,1,15,82,1.0,119
1172165,1,16,85,1.0,119
1172165,1,17,93,1.0,119
1172165,1,18,99,1.0,119
1172165,1,19,110,1.0,119
1172165,1,20,119,1.0,119
1172165,2,1,5,1.0,118
1172165,2,2,10,1.0,118
1172165,2,3,16,1.0,118
1172165,2,4,25,1.0,118
1172165,2,5,32,1.0,118
1172165,2,6,40,1.0,118
1172165,2,7,46,1.0,118
1172165,2,8,51,1.0,118
1172165,2,9,59,1.0,118
1172165,2,10,70,1.0,118
1172165,2,11,78,1.0,118
1172165,2,12,83,1.0,118
1172165,2,13,87,1.0,118
1172165,2,14,90,1.0,118
1172165,2,15,94,1.0,118
1172165,2,16,98,1.0,118
1172165,2,17,102,1.0,118
1172165,2,18,111,1.0,118
1172165,2,19,117,1.0,118
1172165,2,20,118,1.0,118
1172469,1,1,10,1.0,160
1172469,1,2,21,1.0,160
1172469,1,3,30,1.0,160
1172469,1,4,34,1.0,160
1172469,1,5,35,1.0,160
1172469,1,6,41,1.0,160
1172469,1,7,45,1.0,160
1172469,1,8,48,1.0,160
1172469,1,9,53,1.0,160
1172469,1,10,59,1.0,160
1172469,1,11,63,1.0,160
1172469,1,12,70,1.0,160
1172469,1,13,80,1.0,160
1172469,1,14,93,1.0,160
1172469,1,15,98,1.0,160
1172469,1,16,108,1.0,160
1172469,1,17,116,1.0,160
1172469,1,18,133,1.0,160
1172469,1,19,149,1.0,160
1172469,1,20,160,1.0,160
1172469,2,1,2,1.0,89
1172469,2,2,6,1.0,89
1172469,2,3,9,1.0,89
1172469,2,4,14,1.0,89
1172469,2,5,21,1.0,89
1172469,2,6,33,1.0,89
1172469,2,7,42,1.0,89
1172469,2,8,50,1.0,89
1172469,2,9,55,1.0,89
1172469,2,10,61,1.0,89
1172469,2,11,64,1.0,89
1172469,2,12,69,1.0,89
1172469,2,13,73,1.0,89
1172469,2,14,74,1.0,89
1172469,2,15,79,1.0,89
1172469,2,16,84,1.0,89
1172469,2,17,86,1.0,89
1172469,2,18,89,1.0,89
1172469,2,19,86,1.0,89
1172469,2,20,86,1.0,89
1172470,1,1,2,0.0,132
1172470,1,2,6,0.0,132
1172470,1,3,8,0.0,132
1172470,1,4,11,0.0,132
1172470,1,5,17,0.0,132
1172470,1,6,27,0.0,132
1172470,1,7,36,0.0,132
1172470,1,8,39,0.0,132
1172470,1,9,47,0.0,132
1172470,1,10,55,0.0,132
1172470,1,11,61,0.0,132
1172470,1,12,66,0.0,132
1172470,1,13,71,0.0,132
1172470,1,14,78,0.0,132
1172470,1,15,84,0.0,132
1172470,1,16,91,0.0,132
1172470,1,17,94,0.0,132
1172470,1,18,107,0.0,132
1172470,1,19,115,0.0,132
1172470,1,20,132,0.0,132
1172470,2,1,9,0.0,132
1172470,2,2,10,0.0,132
1172470,2,3,17,0.0,132
1172470,2,4,23,0.0,132
1172470,2,5,30,0.0,132
1172470,2,6,36,0.0,132
1172470,2,7,43,0.0,132
1172470,2,8,48,0.0,132
1172470,2,9,50,0.0,132
1172470,2,10,58,0.0,132
1172470,2,11,68,0.0,132
1172470,2,12,75,0.0,132
1172470,2,13,78,0.0,132
1172470,2,14,82,0.0,132
1172470,2,15,87,0.0,132
1172470,2,16,99,0.0,132
1172470,2,17,112,0.0,132
1172470,2,18,117,0.0,132
1172470,2,19,120,0.0,132
1172470,2,20,132,0.0,132
1172471,1,1,1,-1.0,150
1172471,1,2,12,-1.0,150
1172471,1,3,21,-1.0,150
1172471,1,4,26,-1.0,150
1172471,1,5,34,-1.0,150
1172471,1,6,45,-1.0,150
1172471,1,7,48,-1.0,150
1172471,1,8,53,-1.0,150
1172471,1,9,64,-1.0,150
1172471,1,10,69,-1.0,150
1172471,1,11,76,-1.0,150
1172471,1,12,80,-1.0,150
1172471,1,13,80,-1.0,150
1172471,1,14,90,-1.0,150
1172471,1,15,103,-1.0,150
1172471,1,16,112,-1.0,150
1172471,1,17,123,-1.0,150
1172471,1,18,127,-1.0,150
1172471,1,19,140,-1.0,150
1172471,1,20,150,-1.0,150
1172471,2,1,4,-1.0,138
1172471,2,2,6,-1.0,138
1172471,2,3,21,-1.0,138
1172471,2,4,24,-1.0,138
1172471,2,5,25,-1.0,138
1172471,2,6,31,-1.0,138
1172471,2,7,41,-1.0,138
1172471,2,8,51,-1.0,138
1172471,2,9,64,-1.0,138
1172471,2,10,69,-1.0,138
1172471,2,11,74,-1.0,138
1172471,2,12,78,-1.0,138
1172471,2,13,83,-1.0,138
1172471,2,14,91,-1.0,138
1172471,2,15,95,-1.0,138
1172471,2,16,105,-1.0,138
1172471,2,17,113,-1.0,138
1172471,2,18,122,-1.0,138
1172471,2,19,128,-1.0,138
1172471,2,20,138,-1.0,138
1172505,1,1,16,-1.0,153
1172505,1,2,33,-1.0,153
1172505,1,3,37,-1.0,153
1172505,1,4,39,-1.0,153
1172505,1,5,41,-1.0,153
1172505,1,6,43,-1.0,153
1172505,1,7,44,-1.0,153
1172505,1,8,48,-1.0,153
1172505,1,9,57,-1.0,153
1172505,1,10,63,-1.0,153
1172505,1,11,75,-1.0,153
1172505,1,12,83,-1.0,153
1172505,1,13,96,-1.0,153
1172505,1,14,100,-1.0,153
1172505,1,15,113,-1.0,153
1172505,1,16,121,-1.0,153
1172505,1,17,130,-1.0,153
1172505,1,18,136,-1.0,153
1172505,1,19,143,-1.0,153
1172505,1,20,153,-1.0,153
1172505,2,1,2,-1.0,154
1172505,2,2,7,-1.0,154
1172505,2,3,23,-1.0,154
1172505,2,4,32,-1.0,154
1172505,2,5,41,-1.0,154
1172505,2,6,55,-1.0,154
1172505,2,7,59,-1.0,154
1172505,2,8,73,-1.0,154
1172505,2,9,80,-1.0,154
1172505,2,10,82,-1.0,154
1172505,2,11,98,-1.0,154
1172505,2,12,101,-1.0,154
1172505,2,13,111,-1.0,154
1172505,2,14,114,-1.0,154
1172505,2,15,122,-1.0,154
1172505,2,16,127,-1.0,154
1172505,2,17,134,-1.0,154
1172505,2,18,146,-1.0,154
1172505,2,19,150,-1.0,154
1172505,2,20,154,-1.0,154
1172506,1,1,5,1.0,159
1172506,1,2,15,1.0,159
1172506,1,3,17,1.0,159
1172506,1,4,25,1.0,159
1172506,1,5,43,1.0,159
1172506,1,6,46,1.0,159
1172506,1,7,52,1.0,159
1172506,1,8,60,1.0,159
1172506,1,9,67,1.0,159
1172506,1,10,77,1.0,159
1172506,1,11,86,1.0,159
1172506,1,12,99,1.0,159
1172506,1,13,107,1.0,159
1172506,1,14,122,1.0,159
1172506,1,15,125,1.0,159
1172506,1,16,128,1.0,159
1172506,1,17,133,1.0,159
1172506,1,18,142,1.0,159
1172506,1,19,153,1.0,159
1172506,1,20,159,1.0,159
1172506,2,1,2,1.0,144
1172506,2,2,18,1.0,144
1172506,2,3,24,1.0,144
1172506,2,4,29,1.0,144
1172506,2,5,37,1.0,144
1172506,2,6,50,1.0,144
1172506,2,7,59,1.0,144
1172506,2,8,67,1.0,144
1172506,2,9,73,1.0,144
1172506,2,10,76,1.0,144
1172506,2,11,80,1.0,144
1172506,2,12,84,1.0,144
1172506,2,13,87,1.0,144
1172506,2,14,92,1.0,144
1172506,2,15,106,1.0,144
1172506,2,16,110,1.0,144
1172506,2,17,123,1.0,144
1172506,2,18,129,1.0,144
1172506,2,19,136,1.0,144
1172506,2,20,144,1.0,144
1172507,1,1,6,1.0,166
1172507,1,2,9,1.0,166
1172507,1,3,16,1.0,166
1172507,1,4,19,1.0,166
1172507,1,5,23,1.0,166
1172507,1,6,30,1.0,166
1172507,1,7,33,1.0,166
1172507,1,8,35,1.0,166
1172507,1,9,42,1.0,166
1172507,1,10,46,1.0,166
1172507,1,11,63,1.0,166
1172507,1,12,69,1.0,166
1172507,1,13,82,1.0,166
1172507,1,14,90,1.0,166
1172507,1,15,106,1.0,166
1172507,1,16,121,1.0,166
1172507,1,17,136,1.0,166
1172507,1,18,138,1.0,166
1172507,1,19,151,1.0,166
1172507,1,20,166,1.0,166
1172507,2,1,6,1.0,167
1172507,2,2,15,1.0,167
1172507,2,3,33,1.0,167
1172507,2,4,41,1.0,167
1172507,2,5,52,1.0,167
1172507,2,6,56,1.0,167
1172507,2,7,66,1.0,167
1172507,2,8,76,1.0,167
1172507,2,9,80,1.0,167
1172507,2,10,84,1.0,167
1172507,2,11,90,1.0,167
1172507,2,12,99,1.0,167
1172507,2,13,105,1.0,167
1172507,2,14,111,1.0,167
1172507,2,15,131,1.0,167
1172507,2,16,145,1.0,167
1172507,2,17,149,1.0,167
1172507,2,18,162,1.0,167
1172507,2,19,167,1.0,167
1172507,2,20,162,1.0,167
1172508,1,1,4,1.0,180
1172508,1,2,13,1.0,180
1172508,1,3,22,1.0,180
1172508,1,4,28,1.0,180
1172508,1,5,44,1.0,180
1172508,1,6,55,1.0,180
1172508,1,7,64,1.0,180
1172508,1,8,76,1.0,180
1172508,1,9,84,1.0,180
1172508,1,10,98,1.0,180
1172508,1,11,112,1.0,180
1172508,1,12,117,1.0,180
1172508,1,13,122,1.0,180
1172508,1,14,126,1.0,180
1172508,1,15,130,1.0,180
1172508,1,16,135,1.0,180
1172508,1,17,139,1.0,180
1172508,1,18,158,1.0,180
1172508,1,19,164,1.0,180
1172508,1,20,180,1.0,180
1172508,2,1,13,1.0,181
1172508,2,2,18,1.0,181
1172508,2,3,28,1.0,181
1172508,2,4,46,1.0,181
1172508,2,5,61,1.0,181
1172508,2,6,81,1.0,181
1172508,2,7,90,1.0,181
1172508,2,8,96,1.0,181
1172508,2,9,109,1.0,181
1172508,2,10,119,1.0,181
1172508,2,11,121,1.0,181
1172508,2,12,130,1.0,181
1172508,2,13,141,1.0,181
1172508,2,14,143,1.0,181
1172508,2,15,148,1.0,181
1172508,2,16,161,1.0,181
1172508,2,17,167,1.0,181
1172508,2,18,173,1.0,181
1172508,2,19,181,1.0,181
1172508,2,20,173,1.0,181
1172509,1,1,7,-1.0,182
1172509,1,2,13,-1.0,182
1172509,1,3,39,-1.0,182
1172509,1,4,55,-1.0,182
1172509,1,5,64,-1.0,182
1172509,1,6,79,-1.0,182
1172509,1,7,96,-1.0,182
1172509,1,8,104,-1.0,182
1172509,1,9,116,-1.0,182
1172509,1,10,119,-1.0,182
1172509,1,11,123,-1.0,182
1172509,1,12,132,-1.0,182
1172509,1,13,136,-1.0,182
1172509,1,14,140,-1.0,182
1172509,1,15,145,-1.0,182
1172509,1,16,150,-1.0,182
1172509,1,17,154,-1.0,182
1172509,1,18,164,-1.0,182
1172509,1,19,171,-1.0,182
1172509,1,20,182,-1.0,182
1172509,2,1,11,-1.0,183
1172509,2,2,16,-1.0,183
1172509,2,3,25,-1.0,183
1172509,2,4,34,-1.0,183
1172509,2,5,48,-1.0,183
1172509,2,6,59,-1.0,183
1172509,2,7,76,-1.0,183
1172509,2,8,80,-1.0,183
1172509,2,9,88,-1.0,183
1172509,2,10,93,-1.0,183
1172509,2,11,99,-1.0,183
1172509,2,12,105,-1.0,183
1172509,2,13,113,-1.0,183
1172509,2,14,122,-1.0,183
1172509,2,15,131,-1.0,183
1172509,2,16,143,-1.0,183
1172509,2,17,153,-1.0,183
1172509,2,18,165,-1.0,183
1172509,2,19,171,-1.0,183
1172509,2,20,183,-1.0,183
1172510,1,1,0,1.0,111
1172510,1,2,2,1.0,111
1172510,1,3,4,1.0,111
1172510,1,4,8,1.0,111
1172510,1,5,9,1.0,111
1172510,1,6,17,1.0,111
1172510,1,7,23,1.0,111
1172510,1,8,28,1.0,111
1172510,1,9,38,1.0,111
1172510,1,10,42,1.0,111
1172510,1,11,46,1.0,111
1172510,1,12,53,1.0,111
1172510,1,13,57,1.0,111
1172510,1,14,62,1.0,111
1172510,1,15,72,1.0,111
1172510,1,16,76,1.0,111
1172510,1,17,90,1.0,111
1172510,1,18,94,1.0,111
1172510,1,19,107,1.0,111
1172510,1,20,111,1.0,111
1172510,2,1,15,1.0,115
1172510,2,2,23,1.0,115
1172510,2,3,26,1.0,115
1172510,2,4,30,1.0,115
1172510,2,5,34,1.0,115
1172510,2,6,35,1.0,115
1172510,2,7,42,1.0,115
1172510,2,8,47,1.0,115
1172510,2,9,51,1.0,115
1172510,2,10,65,1.0,115
1172510,2,11,73,1.0,115
1172510,2,12,78,1.0,115
1172510,2,13,87,1.0,115
1172510,2,14,98,1.0,115
1172510,2,15,110,1.0,115
1172510,2,16,115,1.0,115
1172510,2,17,110,1.0,115
1172510,2,18,110,1.0,115
1172510,2,19,110,1.0,115
1172510,2,20,110,1.0,115
1172910,1,1,2,-1.0,32
1172910,1,2,9,-1.0,32
1172910,1,3,10,-1.0,32
1172910,1,4,17,-1.0,32
1172910,1,5,18,-1.0,32
1172910,1,6,24,-1.0,32
1172910,1,7,27,-1.0,32
1172910,1,8,32,-1.0,32
1172910,1,9,27,-1.0,32
1172910,1,10,27,-1.0,32
1172910,1,11,27,-1.0,32
1172910,1,12,27,-1.0,32
1172910,1,13,27,-1.0,32
1172910,1,14,27,-1.0,32
1172910,1,15,27,-1.0,32
1172910,1,16,27,-1.0,32
1172910,1,17,27,-1.0,32
1172910,1,18,27,-1.0,32
1172910,1,19,27,-1.0,32
1172910,1,20,27,-1.0,32
1172910,2,1,1,-1.0,35
