id,batting_strike_rate_difference,batting_average_difference,batting_4s_normalized_difference,team2_batting_average,team2_batting_strike_rate,team2_batting_4s_normalized,batting_6s_normalized_difference,team1_bowling_strike_rate,team1_bowling_average,team2_batting_6s_normalized,team2_batting_50s_normalized,team1_bowling_economy,batting_50s_normalized_difference,team1,team1_bowling_maidens_normalized,team2_bowling_maidens_normalized,toss_decision,gender,city,team2,team2_bowling_strike_rate,team2_bowling_average,team2_bowling_economy,team1_batting_6s_normalized,team1_batting_4s_normalized,bowling_strike_rate_difference,bowling_economy_difference,bowling_average_difference,team1_batting_average,team1_batting_strike_rate
211028,8.64828282828283,4.5972222222222285,-0.4282535365868707,28.575,124.23272727272727,2.468842423009089,0.3381470959595959,22.95,29.826666666666668,0.8518556096681096,0.1950517075517075,7.901666666666667,-0.12228835978835981,24,0.0246650479570413,0.0246650479570413,1,0,154,2,18.416666666666668,28.97,8.678571428571429,0.5137085137085137,2.89709595959596,-4.533333333333331,0.7769047619047615,-0.8566666666666691,23.97777777777777,115.58444444444444
211048,11.89763636363638,10.278999999999996,0.5051669107930452,26.591999999999995,122.11363636363636,2.1231634106634107,-0.38261142886823474,26.3,33.186,0.7236952861952861,0.1451731601731601,8.285,0.02415509777578749,60,0.0066979236436704,0.0246650479570413,1,0,10,2,18.116666666666667,25.52,8.02,1.1063067150635209,1.6179964998703655,-8.183333333333334,-0.26500000000000057,-7.666,16.313,110.21599999999998
222678,4.565166666666656,-3.5895000000000046,-0.3027381757970409,16.507499999999997,113.19916666666666,1.3600580605117811,0.20398580939325617,22.22857142857143,27.63,0.9430933655979028,0.1074302134646961,7.857777777777778,-0.053119381867507795,80,0.0217192257930703,0.0209275417407498,0,0,90,60,19.057142857142857,25.09857142857143,7.755714285714285,0.7391075562046466,1.662796236308822,-3.1714285714285744,-0.10206349206349241,-2.5314285714285703,20.097,108.634
225263,22.195545454545467,-5.388888888888886,-1.1961704448299213,20.114444444444445,135.33454545454546,1.316347901021759,0.2391839907903811,20.6,30.32571428571429,0.6458305849369752,0.0871925798094788,8.52142857142857,-0.1820624706955717,24,0.0102406554019457,0.0282020551916815,1,0,26,64,17.575,20.79375,6.936249999999999,0.4066465941465941,2.51251834585168,-3.025000000000002,-1.585178571428571,-9.531964285714292,25.50333333333333,113.139
225271,-4.25800000000001,-8.599000000000004,-0.5382894544612729,18.031,109.85,1.8887588059203209,0.013009437187029571,24.74285714285714,35.69571428571429,0.4540868782644706,0.1277571689390225,8.677142857142858,-0.1269145482326946,24,0.0108462228815809,0.0254789728913268,1,0,154,83,21.8,26.75,7.97,0.441077441077441,2.4270482603815937,-2.9428571428571395,-0.7071428571428582,-8.945714285714288,26.630000000000003,114.108
226374,-27.66088888888892,-10.621111111111112,-0.3195732413632393,16.47888888888889,99.048,1.622948652451758,-0.1753807338304152,19.816666666666663,25.65833333333333,0.5281442792312357,0.1664470794905576,7.192857142857143,0.0212739193173975,2,0.032,0.0181016547336388,1,0,25,80,18.82,26.318,9.125714285714285,0.7035250130616509,1.9425218938149973,-0.9966666666666626,1.9328571428571415,0.65966666666667,27.1,126.70888888888892
237242,9.57242424242422,3.623333333333342,-0.0935537786918954,18.843333333333337,107.56333333333332,1.4450701675701674,0.0010662349085248657,20.433333333333334,23.876666666666665,0.7072891986954487,0.0886176801801801,7.223333333333334,-0.0062867109422310025,60,0.0280423507892895,0.02,0,0,10,94,19.125,26.1325,7.573333333333334,0.7062229637869238,1.5386239462620628,-1.3083333333333336,0.35000000000000053,2.255833333333335,15.219999999999995,97.9909090909091
238195,9.524949494949453,4.656666666666663,0.3209516798284917,22.425555555555555,131.48222222222222,1.7939306064306066,0.2290433869529367,23.05,30.486666666666665,0.857514880952381,0.1473214285714285,8.737142857142858,-0.010070816864295118,80,0.0208103092353566,0.0217704630239192,1,0,90,2,22.042857142857144,27.790000000000003,7.4071428571428575,0.6284714939994444,1.472978926602115,-1.0071428571428562,-1.330000000000001,-2.696666666666662,17.768888888888892,121.95727272727277
249227,-19.083000000000027,-9.597999999999999,0.12106708877542305,16.649,99.85,2.03772095959596,-0.2918207371332372,27.742857142857144,36.42714285714286,0.5808682058682059,0.1192550505050504,7.51125,-0.05306938431938439,2,0.026204081632653,0.0142450142450142,1,0,162,24,19.357142857142858,27.255714285714287,8.48857142857143,0.8726889430014431,1.9166538708205367,-8.385714285714286,0.9773214285714289,-9.171428571428574,26.247,118.93300000000002
251487,-8.650909090909096,1.5172727272727276,0.37765476304406054,17.328181818181818,95.94,1.7226531288969222,-0.23768703448969047,17.35,22.063333333333333,0.4662083365161816,0.118557220667449,7.588333333333334,0.010324387383140204,60,0.0472663290976216,0.0465367965367965,1,0,177,83,20.866666666666664,22.89333333333333,6.7457142857142856,0.7038953710058721,1.3449983658528617,3.516666666666662,-0.8426190476190483,0.8299999999999983,15.81090909090909,104.5909090909091
251488,-0.9547272727272826,0.5993636363636377,0.31005691793566026,16.623,103.398,1.7304254725869876,-0.26048018639311754,18.750000000000004,23.86,0.4094326227784425,0.1263631278404448,7.625,0.01813029455613599,60,0.0579628830384117,0.0254789728913268,0,0,10,83,21.08,24.066,7.557142857142857,0.66991280917156,1.4203685546513274,2.3299999999999947,-0.06785714285714306,0.20599999999999952,16.023636363636363,104.35272727272728
255954,-0.13299999999999557,-1.538787878787879,-0.08354711018629368,21.524545454545454,124.81,1.7294647920990631,-0.17048922477142958,22.1,28.012,0.6307286791781677,0.0580343072670438,8.098749999999999,-0.09645091765296361,80,0.0177056869259331,0.0544793822206728,1,0,90,38,21.928571428571427,27.03,9.866666666666667,0.8012179039495972,1.8130119022853568,-0.17142857142857437,1.7679166666666681,-0.9819999999999993,23.063333333333333,124.943
258463,-3.049090909090907,1.4199999999999982,0.28766812516812523,21.086,111.29818181818182,1.7207111932111931,0.2297516172516173,21.12857142857143,28.6,0.7499265811765812,0.1402750346500346,7.991428571428571,0.0165556984306985,24,0.0122428348234799,0.0104712041884816,1,0,110,94,24.34285714285713,31.91571428571429,7.878571428571428,0.5201749639249639,1.433043068043068,3.214285714285701,-0.11285714285714299,3.3157142857142894,19.666,114.34727272727272
258464,-6.454545454545439,-0.3019999999999996,0.05182712813309798,19.364,107.89272727272729,1.484870196176166,0.31778235396472343,21.12857142857143,28.6,0.8379573178896873,0.1071075387959716,7.991428571428571,-0.016611797423364508,24,0.0122428348234799,0.0104712041884816,1,0,110,94,22.1875,29.42625,8.14875,0.5201749639249639,1.433043068043068,1.05892857142857,0.1573214285714286,0.8262499999999982,19.666,114.34727272727272
287853,-8.419999999999987,1.5838181818181845,0.26211078819202394,20.602,106.03272727272729,1.648036183036183,0.1715102566688903,22.850000000000005,31.03333333333333,0.7803088873401373,0.1380928868428868,8.4225,-0.0014422157356940024,80,0.0207859802946074,0.0104712041884816,0,0,90,94,22.25,29.2375,7.635000000000001,0.608798630671247,1.385925394844159,-0.600000000000005,-0.7874999999999988,-1.7958333333333307,19.018181818181816,114.45272727272727
